356.695557,136.971497
353.864014,136.248001
351.040527,135.75676
348.423584,135.323151
345,135
342.772278,134.777222
339.511627,134.59346
337,135
333.999969,134
331,134
328,134
325.499969,134
323,134
320.03302,133.961914
317.223267,134.067535
314.438477,134.507706
311.919952,134.940002
309.067566,135.405411
306.40802,135.744003
303.634583,136.17308
300.952911,136.788239
298.323517,137.294128
295.723083,137.984619
293.01889,138.566025
290.410828,139.335144
287.850037,140.050018
285.169678,140.975113
282.802002,141.980209
280.103485,142.758621
277.689697,143.775864
275.205475,144.952057
272.73941,145.946182
270.384888,147.170822
268.10849,148.291229
265.700592,149.617844
263.29245,150.72641
261.044128,152.073547
258.619812,153.39801
256.461517,154.692307
254.153839,156.230759
252.100693,157.92952
249.960022,159.280029
247.925659,160.903336
245.869232,162.546158
243.764679,164.058807
241.982391,165.729431
240.041351,167.296539
237.750015,168.75
236.000015,170.5
234.500031,172.500015
233.000031,174.000015
231.000031,176.000015
229.336914,177.662537
227.811462,179.426224
226.237671,181.114761
224.804886,183.243912
223.279999,184.959991
221.826599,186.872833
220.416107,188.691269
219.153854,190.769226
217.875473,192.527084
216.623535,194.305878
215.488785,196.117966
214.264267,197.904144
213.353851,199.630768
212.391525,201.4953
211.288498,203.151871
210.40004,204.700027
209.40004,206.700027
208.600037,208.300018
208.030823,209.832184
207.290924,211.430847
206.670914,212.856903
205.969391,214.197647
205.379303,215.551743
204.915833,216.967438
204.250015,218.249985
203.773712,219.372269
203.335754,220.576645
203.100021,221.700012
202.600021,222.700012
202.150009,223.550003
201.850021,224.449997
201.765747,225.241791
201.535156,226.010803
201.250946,226.778046
201.05661,227.30188
200.830185,228.094345
200.679245,228.622635
200.396225,229.113205
200.245285,229.64151
200.230743,230.153854
200.099594,230.626587
200.000015,231.000015
199.900421,231.373474
199.794128,231.823532
199.558838,232.264709
199.441193,232.735321
199.323532,233.205902
199.205887,233.676514
199.227524,234.014023
199.136169,234.432678
198.914764,234.862305
198.86557,235.32132
198.729385,235.717651
198.635269,236.141174
198.411743,236.647049
198.294098,237.176468
198.286499,237.639297
198.190994,238.092865
197.980759,238.596176
197.884613,239.076935
197.865372,239.673096
197.769241,240.153854
197.653854,240.730774
197.480011,241.359985
197.456009,241.991989
197.299072,242.530273
197.157562,243.265228
197.034668,243.774551
196.919067,244.526001
196.859039,245.201355
196.762405,245.853683
196.689987,246.669998
196.509995,247.429977
196.409988,248.12999
196.347748,248.978989
196.230774,249.653885
196.08316,250.626968
195.979507,251.225418
195.860672,252.032791
195.733582,253.063812
195.602463,253.872955
195.475876,254.789673
195.405411,255.432434
195,257
195,257
195,258
195,259
195,260
195,261
194.999985,262
195,263
195,264
195,264
195,265
195,266
195,267
194.999985,268
195,269
195,270
195,271
195,272
195,273
195,274
195,275
195.567627,275.879395
195.604126,276.551666
195.674072,277.426056
195.751724,278.520691
195.75412,279.295105
195.820251,280.112396
195.90686,281.115051
196.006805,282.058014
196.123077,282.984619
196.307724,283.961548
196.329971,284.809967
196.439301,285.855469
196.578033,286.757202
196.7052,287.583801
196.837845,288.527039
197.032852,289.422333
197.190384,290.24942
197.405945,291.295349
197.425323,292.222351
197.682343,293.070557
197.764725,293.941162
198.058975,294.755585
198.323547,295.794128
198.411774,296.647095
198.633148,297.578522
198.882935,298.546356
199.178436,299.419098
199.461533,300.192322
199.64151,301.24527
199.77359,302.20755
200.266068,303.220215
200.473541,304.166199
200.770691,305.033356
201.026138,305.831635
201.150009,306.950012
201.450012,307.850006
201.984818,308.83136
202.321152,309.883179
202.646591,310.94574
203.034256,311.924652
203.413803,313.034485
203.827591,314.06897
204.241379,315.103455
204.655167,316.137909
205.06897,317.327606
205.659805,318.484528
206.02063,319.546387
206.512177,320.609711
207.044388,321.693176
207.640335,322.897797
208.000031,324
208.700012,325.400024
209.000046,326.500031
209.683273,327.460541
210.414001,328.592346
211.063339,329.684509
211.66156,330.907684
212.357529,332.041473
212.941177,333.235291
213.617661,334.529449
214.25322,335.536469
215.007935,336.67923
215.615372,337.923096
216.615387,338.923065
217.153824,340.230743
218.177063,341.442047
219.021667,342.593628
219.886505,343.718903
220.605423,344.919617
221.475845,346.018616
222.345749,347.349487
223.268295,348.585358
224.297028,349.529694
225.122375,350.781036
226.247055,351.788269
227.068954,352.827606
227.967407,354.141968
229.142975,355.279633
230.2556,356.610229
231.750046,357.750031
232.750031,358.750031
234,360
235.250031,361.250031
236.366043,362.918854
237.672562,364.088501
239.094131,365.223541
240.483597,366.319641
241.975388,367.729492
243.219498,368.975647
244.892334,370.138458
246.339996,371.380005
247.860001,372.519989
249.445953,373.67569
251.153839,374.769196
252.615372,376.076874
254.258041,377.106781
256.152924,378.188232
257.76828,379.380707
259.657867,380.389862
261.409302,381.570709
263.261139,382.687866
265.197235,383.61795
267.300049,384.900055
269.400024,386.200012
271.675262,386.855682
273.442963,387.708618
275.341187,388.564728
277.618561,389.391724
279.801331,390.363007
282.119995,391.160004
284.450043,392.150024
286.859436,392.956787
289.371552,393.761475
292.008301,394.468872
294.588257,395.147095
297.152924,395.811798
299.835571,396.281189
302.719208,396.864197
305.500031,397.500031
308.327515,398.043671
311.128754,398.276703
314.280914,398.550598
317.058777,398.735291
320,399
323.5,399
327,399
329.5,399
333,399
337,400
339.552063,398.994537
342.828033,398.667358
345.644287,398.348969
348.889282,397.872498
351.875458,397.335846
355.164673,396.741211
358.360718,396.032776
361.427399,395.352692
364.5849,394.547119
367.800018,393.399963
370.669464,392.549774
373.613464,391.494873
376.793091,390.482758
379.494843,389.113403
382.35907,387.902313
385.100067,386.700043
387.862213,385.388275
390.423889,384.107269
393.619171,382.347137
396.485291,380.808838
399.054474,379.085114
401.699982,377.400024
404.151031,375.644318
406.700012,374.100006
409.16153,372.207703
411.519836,370.302002
413.836029,368.303284
416.270782,366.356384
418.31134,364.33963
420.500031,362.5
422.73587,360.699097
424.773163,358.329071
426.850861,356.16571
428.717682,353.829407
430.57373,351.811462
432.53476,349.455811
434.119995,347.340027
435.922821,344.895996
437.677673,342.467316
439.461517,340.307678
440.779388,337.867645
442.246185,335.569244
443.67511,333.09552
444.980865,330.535004
446.400024,328.199982
447.690491,325.811432
448.882874,323.253632
450.017212,320.793091
451.103424,318.241364
452.131439,315.858246
453.072998,313.299255
454.003113,310.824615
454.813538,308.256927
455.720184,305.766113
456.481384,303.195007
457.117676,300.529419
457.807281,298.065857
458.387329,295.660492
458.900879,293.069702
459.486511,290.581116
459.844025,287.975037
460.338531,285.292328
460.615845,282.957306
460.75824,280.659851
460.868896,277.942657
461,275
461,273
461,271
462,268
461,258.5
461,255
461,252.5
461,249.5
461.197998,255.980225
461.037567,253.819107
460.821014,251.157257
460.43927,248.855453
460.16217,246.472961
459.649506,244.234833
459.307709,242.038467
458.823517,239.705872
458.367188,237.560638
458.058838,235.235306
457.33963,233.18869
456.69809,230.943405
456.100739,228.652405
455.350037,226.550003
454.773682,224.627747
453.981903,222.451157
453.310333,220.275864
452.348267,218.327057
451.75,216.250015
450.804169,214.309311
