203.78700172066266,305.04218199598637
203.54222812456157,306.3196239581484
203.9385986681957,307.34708602314515
204.2461685879685,308.2090069076185
204.99165524672622,309.77657025061075
205.23462268344798,310.29071779112087
205.94399261196855,311.74837245421986
212.29514818408157,310.1685739670438
211.83547907793138,311.8656500580456
212.57648160276602,313.05837903818156
213.2807468767948,314.3075451247861
213.8475947065872,315.13239497340646
214.27371220444056,316.0542440956858
214.7441852112151,317.4832020215041
215.4079811963349,318.70976416777563
216.27889147936554,319.8894142219389
217.03011576683798,320.89808609370033
217.91091815734188,322.2529305420438
212.71445264584924,326.7236592347533
213.94793803197177,327.9999572538236
209.12835343595634,332.74347149691
209.96687362866294,334.3171277466082
220.28343202137142,330.1913549006025
220.91087639377872,331.96408399188624
221.9364917161863,333.5127368409245
222.8765466745592,335.1179290539836
224.05646864137034,336.84149794342864
225.09641004529857,338.42149161113576
224.97785301947926,341.2193160278771
226.57081906989887,342.6237093811856
226.72436703110407,345.3972926433299
228.66657479262608,346.7213998588454
230.20744147284148,348.42996246885235
231.65529973689746,350.1390017711565
233.03512481853502,352.26910716783556
234.56311787799876,354.2032394617076
236.31214321403553,355.96317026669334
238.11072078105565,357.9355843628202
239.84730030563978,359.6903843097704
241.88426943527693,361.55925299068133
244.0458210371111,363.1683133412947
245.92206541761448,364.9699858659387
248.06541740901693,366.62128797723966
249.53487487223583,369.2760658926634
251.92777815187324,370.7019092025739
254.1590057659775,372.1355253871715
255.96971072623677,374.34760230878004
258.185301199829,376.3508636525046
260.9371413854151,377.1488795045575
264.14682506998383,377.1278375476847
265.635539579235,379.4619259723611
268.1510797427351,381.4979411876676
270.7483185935747,382.3597418943996
273.190624075359,383.5223702443507
275.59342499114314,384.7448112850918
278.4003686547922,385.7032686792412
280.8515459944613,386.8520313523625
283.89196898682036,386.7550271152069
286.04165325491886,388.8554312331204
288.98369492326253,389.0854911467964
291.7907701900467,388.8154471708879
294.27619428955643,389.6217877536541
296.7650882583622,390.31956554799103
299.2695506410089,391.09750887517663
301.6416098251033,391.57746831885174
304.1747646778247,392.0536831130066
306.4664153914423,393.33857159570243
308.82090253233946,393.18251168751
311.54647427554374,393.60896886708815
313.8528112189548,393.94944112526883
316.04121014548656,394.07588234356496
318.36894748637224,394.32878690280654
320.4403724813248,395.79698890345367
322.5787286050156,396.04785052109116
324.7199694062853,396.1797839018774
326.9023721602575,396.13840457822346
329.05859418489496,396.32510837366954
331.02481657317185,396.3626028797709
333.08658318530644,396.31966430816544
335.0306899656008,396.0960799220243
336.9903383345392,396.1412989182189
338.82366033190146,396.0087457211637
340.7248079856106,396.023933657906
342.47357853649714,395.8422540365648
344.2921834930349,395.6251545764847
346.1628665294755,395.2948167878768
347.83598249376934,395.11776725591096
349.7917550613672,394.7318874603609
351.5366430390734,394.50124734022745
353.30587632302905,394.1178172368326
355.1543079609683,393.89428478035643
356.98168684239255,393.54251963944614
358.80703481404225,392.9839456871013
360.5978226358074,392.51987789627145
362.43508963235377,392.0422080903628
364.38887597266324,391.5358364666366
366.3675318697218,390.8817886523062
368.4558947528912,390.4278415056462
370.51253765418494,389.71105456847033
372.5366931168452,388.7856400283175
374.4659471194529,387.97150054192747
376.5482189108283,387.16045870094547
378.73561333634234,386.4008275404969
380.85907936402526,385.43645030435835
383.0054317618302,384.5264682064617
385.16023257532413,383.5162476442441
387.4666141013389,382.5054966156688
389.72714650850793,381.344743584765
391.86065680605924,380.0932916066232
394.03409482812197,378.86876997987247
396.3402482300768,377.69422431609803
398.4844281383819,376.309764121279
400.6736814647952,374.78713854179466
402.95473532449694,373.5527316063253
405.1608514213282,372.0177324291318
407.2689683571401,370.24035099415215
409.38231951170064,368.515098875961
411.6613136814793,367.1040641245693
413.75187902158586,365.15479481166517
415.98597345512474,363.72002668644683
417.8240595507629,361.4910341714012
419.91471078662596,359.67320105852315
421.70084837593,357.5795543128658
423.6852428715911,355.4763318807725
425.6766930051564,353.44833547181054
427.5222077034368,351.3925995688652
429.36979454949085,349.163655014313
431.50738954245384,347.39354036428915
433.00272067688906,344.7392268218214
434.6056782035932,342.6658191192493
436.27836627716766,340.398140399919
438.0131160314718,337.9170770848026
440.01197140662237,335.8769996484531
441.5912237872163,333.4404040604188
442.9463556074851,331.2040331110593
444.94935898943623,328.26186153574554
445.4309031931291,326.3084823357878
447.1612550602675,323.90587478563117
448.3937889697041,321.2560134039571
449.570455595629,318.5923538021504
450.69169367033675,315.9155391459342
451.75713524742844,313.228198696102
452.7675864613883,310.53004884424854
453.722829700452,307.8236823818171
454.3174982422463,306.0614892901386
454.82801414182995,304.46736936935747
455.97781726755903,300.6394167483732
456.7273755027215,297.92302022159635
457.42438492446223,295.20219789892883
458.06899486606335,292.47867269359784
458.6612947631455,289.75534730478523
459.201308797166,287.0361750281698
459.69043110079076,284.3178897195078
460.1292236625777,281.60093689800993
460.5180277441242,278.8875205214533
460.85353842260986,276.2222932967719
460.56210332861133,273.604648613325
460.72258645402303,271.2912983396221
460.8375137590996,268.79747765959434
460.9294616436447,266.03337052801857
461.01542278195456,263.60346321558035
461.00225166208907,261.1434773147497
460.94319251490674,258.51386177257484
460.8235631330134,255.95947259051667
460.6458742622133,253.44007743245095
459.8701298813867,250.93835029670777
460.19827939338427,248.4952683286157
459.9148600300664,245.9211916414102
459.5620538789744,243.51260415713017
458.70135178887244,241.28860850827485
458.29019549042346,238.9014252238228
457.7853743851059,236.58996728169896
457.76981554149944,234.26826259430575
457.17760331650436,231.86146969908359
456.2851740247528,229.7203916142858
455.6100189887936,227.5832400470544
455.0847323744197,225.44564676449875
454.7957024770716,223.26631135917646
454.02929732394966,221.0425677137226
453.4359349925185,219.01944785438948
452.9157966935645,216.87955749776893
451.74722516807395,214.9745283422524
451.2746132200808,212.90640310134094
450.4440284213539,211.12586808927654
449.6676504617278,209.094692547353
448.9414638909858,207.18541924004
447.8449907765193,205.32536245423265
446.31084868568144,203.8940405118709
446.1434961214617,201.8581750264109
445.30671039482695,200.29336309978947
443.82691420993893,198.84056612358017
443.3516828736616,197.03567445909073
442.51140232241926,195.29920506810475
440.8498208726224,194.11349206146076
440.1671452104956,192.36716221529525
438.9464983072314,191.07603923326062
438.2135996168545,189.37181734606844
436.25270025151326,188.6341908584248
435.2872992490505,187.26869317327754
434.3388890979562,185.94604577772304
433.39130280274793,184.49637948475726
432.4286732488588,183.0539601062481
434.560684665064,179.42360106881887
430.61716429650653,180.62774112725168
429.1479133428519,179.88630724887454
428.1026541303694,178.65849495030545
427.05706054143303,177.7509451956647
427.5764486186297,174.9653600766075
425.2806696384666,175.37069319516246
425.8151977339514,173.19771828248628
424.80560451730935,172.26458530104043
423.914989035444,171.38143079021512
423.07256040164714,170.38999444613975
421.9268196866613,169.8088627316467
421.43843635614616,168.6369324688161
420.60527953544306,167.6874535442065
419.9183832799935,167.0350287599596
419.11833191475455,166.30742989165532
418.47189399313476,165.47109708134798
417.54152792121556,164.9924740193087
417.02115613506516,164.12709363996933
416.09250368939115,163.49379509294994
415.20352955595877,163.11493778880435
414.5186121506063,162.57777992589104
413.99648407094594,161.95350876927222
413.38699443855626,161.48079323794883
416.5998377768237,156.11551900616053
415.96906224166503,155.518781359571
415.3372804787451,155.25061435167896
414.69832733317674,154.87858297899535
414.05117644659083,154.57011010558426
413.7302384777139,154.1909677086548
413.31180951661764,153.55362356373237
412.69608227301353,153.1529248695936
412.01397436239114,152.72216034969637
406.80094937734964,158.22656778425673
410.837372213418,152.11116879471933
410.2714523115051,151.63109114744384
405.27043948508424,157.35883762893857
404.8813239390406,156.49001264081238
404.4113232067837,156.1484080803582
403.87968741021365,155.83243262047284
403.3887907966411,155.5877532630136
403.64477604989287,153.81944606744293
403.35392231393257,153.41779695190746
402.4778169321317,153.41969761398298
402.2546621987748,152.74036144553043
401.80861812228375,152.45442245929232
401.13824200805016,152.44016037497374
400.4503507192094,152.4042676959157
400.4122507227477,151.55942771640395
400.4521983007414,150.64883777856016
399.0939096677948,151.54004872295627
399.0078144820085,150.79691905653232
398.43775936377904,150.60953043150806
398.15345543166364,150.08511398085318
397.3203223113225,150.38970696187653
397.28769259481396,149.46494763296766
396.57757452127356,149.1003859501456
396.0455765898774,148.48600145455828
395.43759517205456,148.28499397841648
395.2716504276763,148.11199310694633
395.00924171736114,147.905237050792
394.3444943199927,147.75362146994124
393.8775899951306,147.3722109745226
393.2893280085008,147.11837373428995
392.7620726472387,146.64627922295784
392.1637821775462,146.3118174413551
391.50553577068246,145.93046346884103
390.74526643658123,145.58536036312478
390.070135588833,145.24383552830068
389.4449484904962,144.88407914251465
388.69551627347505,144.64901600821273
387.817088937817,144.21080895852134
387.0911716420314,143.70632942802177
386.33637244379076,143.23607555390686
385.54634190469585,143.0248322680896
384.47229680063714,142.61727311702253
383.7544308248102,142.3653798443043
382.9425990774273,141.93588023988664
381.55116301305924,141.49900827640175
380.19347157891593,140.99436302823932
379.78538079302825,140.81753007252456
380.35317073733466,135.6169315921961
377.21275085616674,138.3836556991726
376.4196285137004,138.9426154734728
375.28891017904743,138.5167047882528
374.59380750733607,138.23231113391626
373.4715406452785,137.8307103148374
372.56920759163444,137.54429371100647
371.39756987816924,137.09615371877828
370.1172993135669,137.18890405684272
369.28750738497143,136.33565198860646
368.1802233989714,135.93847255994916
366.8546089243118,135.7267573741223
365.9922100799137,135.39574311892318
364.9668524004593,135.12951238636364
364.03975496595336,133.72633493090726
362.73664576145643,134.8424389737873
361.713259740135,134.55723982942078
360.85766371192204,134.05798453326395
359.81689177521156,134.01438213234553
359.0584417863768,133.57782731530517
357.4121384689754,133.45378736434117
356.236437887424,132.99776763413064
355.19561778296605,132.9199419417327
354.0625483259771,133.0780588617395
353.13340779406315,132.795696914103
352.2916577796002,132.23417040935144
351.13516120139195,132.08674402662822
350.00052317714324,132.14082925506176
348.9011587074152,131.74170376225183
347.9966277754289,129.49547260291936
346.98733601285977,129.4538291532701
346.00923332162716,129.1307157921014
345.0266169860864,128.69333132806688
343.70708221630446,128.70228006728152
342.238361681682,131.05567085792487
341.02785068012156,131.1108993356198
340.06814074044195,130.93455051891394
338.76089157864385,130.81198240633924
337.84495239168785,130.81134883315855
336.52100946101143,130.75895159313967
335.21507377509795,130.68208137281914
334.0935166305118,130.3846215881585
332.95523757718274,130.92793211881207
331.8557579878745,130.80781442871785
330.599313466174,130.83004145820564
329.2996582582102,130.95680248241308
328.1148918941761,130.82818540803194
326.91704832773877,130.7934419784571
325.58578646861935,130.92206780035573
324.3399356044701,131.1926210704286
322.99992812803947,131.280016791778
321.8123970818995,131.52930207170425
320.4351713066987,131.22411692909063
319.11094959123125,131.10523953511571
317.6982569289224,130.82501354341298
316.38755931152315,131.80803942937456
314.9521751993844,131.97752191765676
313.48175056485474,132.74344594217484
